target,horizon_minutes,n,rmse,nrmse,mae,bias,r2,resolution,resolution_minutes,model,feature_set,candidate_id,split,fit_seconds,inference_seconds
temperature,120,556,1.311536482857535,0.34244427046814546,0.9604202273895164,-0.24286467326139277,0.9010303410881401,20min,20,RANDOM_FOREST,SHT_TIME,1,test,0.1000181999988854,0.027682799962349236
temperature,240,556,1.6902598474886075,0.39835587807471623,1.256677610054814,-0.2174340206406315,0.8404473104468789,20min,20,RANDOM_FOREST,SHT_TIME,1,test,0.1000181999988854,0.027682799962349236
temperature,480,556,1.8181302278459364,0.39087415328363234,1.4214069244604328,0.024293229701948364,0.8423529264369123,20min,20,RANDOM_FOREST,SHT_TIME,1,test,0.1000181999988854,0.027682799962349236
relative_humidity,60,556,2.393973947237749,0.213249676833855,1.7059193966255588,-0.2552906196471431,0.9606100394851351,20min,20,RANDOM_FOREST,SHT_TIME,1,test,0.1000181999988854,0.027682799962349236
relative_humidity,120,556,3.3019677833945127,0.2962787769413047,2.3391613480644082,-0.23965282631038315,0.9233796695770916,20min,20,RANDOM_FOREST,SHT_TIME,1,test,0.1000181999988854,0.027682799962349236
relative_humidity,240,556,4.58723930452494,0.38228359366264286,3.3320342368961957,-0.3248201267557381,0.854604399701618,20min,20,RANDOM_FOREST,SHT_TIME,1,test,0.1000181999988854,0.027682799962349236
relative_humidity,480,556,4.890901457845167,0.3801279009995444,3.7461866114251454,-0.6738139966598119,0.8546673374904854,20min,20,RANDOM_FOREST,SHT_TIME,1,test,0.1000181999988854,0.027682799962349236
temperature,60,239,1.1118278081306008,0.2819159332017651,0.8867921357930801,0.06089840771734345,0.9132015530908011,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
temperature,120,239,1.4256587791598958,0.37497831994131586,1.1330652312877716,0.06356439129791995,0.8624868306385369,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
temperature,240,239,1.8372150845388457,0.3967369983699032,1.420216408330164,0.4303059132116215,0.7873719240236798,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
temperature,480,239,1.9936604661601491,0.3698520250956505,1.510354339419294,0.7996196842905992,0.7667381152341228,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
relative_humidity,60,239,3.249439388961722,0.2908766497639445,2.4303989412957905,0.03145458771815924,0.9165827551845356,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
relative_humidity,120,239,4.213874431733497,0.3922672052638355,3.055423627488276,0.11509061535857039,0.8628171017226747,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
relative_humidity,240,239,5.355215364473572,0.43873910864779414,3.9240614830311467,-0.6239846297705117,0.7937306464470357,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
relative_humidity,480,239,5.504880190326097,0.4014139960985031,4.180792599636528,-1.5365692024850885,0.799869672646871,20min,20,EXTRA_TREES,SHT_TIME,2,validation,0.10661690006963909,0.03914260002784431
temperature,60,556,0.97629366909785,0.25345004250287045,0.7502415204200272,-0.23820946152168704,0.945205536243845,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
temperature,120,556,1.1938268900345619,0.31171010777559,0.899177875881113,-0.27517547371193635,0.9179980772786592,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
temperature,240,556,1.4560580022282106,0.3431598194012269,1.0625085608785707,-0.2906385641486789,0.8815992289115643,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
temperature,480,556,1.4745475817253957,0.31700839062898034,1.1742237818835823,-0.030228807408618528,0.8963060254845032,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
relative_humidity,60,556,2.2848095875488688,0.20352556749160888,1.6054647675041844,-0.2561782903223066,0.9641204712074355,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
relative_humidity,120,556,2.930255626339058,0.26292580971356655,2.067255416348741,-0.22270482273273817,0.9396594347367451,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
relative_humidity,240,556,3.8469217016724637,0.320588256907268,2.74827095437287,-0.18896946556391292,0.8977472103217146,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
relative_humidity,480,556,4.160722689339808,0.3233773561319604,3.13956872047817,-0.6065942809388927,0.8948224750132278,20min,20,EXTRA_TREES,SHT_TIME,2,test,0.10963939991779625,0.04044370003975928
temperature,60,239,1.0228832106109262,0.25936307112218215,0.8078491614915382,0.24113899176150624,0.9265335608057361,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
temperature,120,239,1.6568147276752814,0.43577720848729595,1.242577296135368,0.24168345845583888,0.8142790062083719,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
temperature,240,239,2.4289635363952295,0.5245219847632996,1.917235803228958,0.6324512239288114,0.6283427623146007,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
temperature,480,239,2.4420309409821175,0.45303104726154536,1.9641440280734772,1.015504103992245,0.6500196098857448,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
relative_humidity,60,239,3.227516733226967,0.2889142224370291,2.4432142249266753,-0.6573865973178105,0.9177045232676087,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
relative_humidity,120,239,4.588064705420284,0.4271003677782778,3.3570686399682006,-0.2517892250667572,0.8373717973686312,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
relative_humidity,240,239,6.300230398453539,0.5161617752351524,4.7532690915049445,-1.5286307517990976,0.7145081669373732,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
relative_humidity,480,239,6.043927172043232,0.44072111914836803,4.375045438287986,-2.059322592675723,0.7587565069078193,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.13191170000936836,0.11706700001377612
temperature,60,556,0.7913633941245787,0.20544134641519204,0.532987074795873,-0.037545242252668094,0.9639979152732261,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
temperature,120,556,1.121719211682485,0.2928826777870405,0.7829238256675678,0.013446835162366695,0.927604822362226,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
temperature,240,556,1.6193729801716017,0.38164945254139476,1.1849280758171603,0.23482002227233664,0.8535494668532329,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
temperature,480,556,1.6724819378905909,0.35956168119468096,1.3356734900815277,0.5279930795304066,0.8665990841903062,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
relative_humidity,60,556,2.168998350600423,0.19320936965600546,1.5192174023887406,-0.40298065132592525,0.9676655744789642,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
relative_humidity,120,556,3.1880544333746896,0.28605756636775276,2.157547792213133,-0.357109376753331,0.9285750716673891,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
relative_humidity,240,556,4.97623264138006,0.4147008627109596,3.5388479093646006,-0.5237274491881548,0.8289000736269568,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
relative_humidity,480,556,4.662112193005154,0.3623460700294353,3.5417110698252925,-0.3113069452819083,0.867946217472191,20min,20,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.3937883999897167,0.14418149995617568
temperature,60,239,0.8470992832836471,0.21479116029935086,0.6187007851487591,0.006247172889017596,0.9496145062397611,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
temperature,120,239,2.012220326089048,0.5292563748481726,1.4906666681563672,0.23902930989923818,0.7260545009349536,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
temperature,240,239,2.6698374617281067,0.5765374504136532,1.9319922318930745,0.28357506677263106,0.5509752813992865,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
temperature,480,239,2.289129020130653,0.4246655928485138,1.8039142576507612,1.1094044506972136,0.6924739367809488,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
relative_humidity,60,239,3.0693491114591693,0.27475569771512365,2.135888436204386,-0.049542447056896394,0.9255728246328085,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
relative_humidity,120,239,5.755154921525722,0.5357441408140378,3.9266402916050356,0.17061646959206417,0.744111462867934,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
relative_humidity,240,239,7.536236213134489,0.6174245728089188,4.886940142686066,0.07223393953927251,0.5915020981917914,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
relative_humidity,480,239,5.615471108159695,0.4094782483119842,4.30643265574946,-1.7891112630889336,0.7917478194998657,20min,20,XGBOOST,SHT_TIME,2,validation,0.6264500999823213,0.033951599965803325
temperature,60,556,0.8026621052543228,0.20837454050084814,0.5321482907027648,0.01777405069657642,0.962962534956002,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
temperature,120,556,1.1660641220677885,0.3044612047166037,0.7938179460337978,0.032569867744720114,0.9217676838990666,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
temperature,240,556,1.5951901283639487,0.37595010330790163,1.1438578995720663,0.10304452557643815,0.8578908353512189,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
temperature,480,556,1.5999180610829584,0.34396139939321446,1.2856493195092364,0.5061724044836395,0.8779236823295051,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
relative_humidity,60,556,2.1666470524779937,0.19299992144320155,1.454947188617514,-0.15736621410269253,0.9677356406134705,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
relative_humidity,120,556,3.294373721521731,0.2955973773907097,2.1897924124628525,-0.01205273658880506,0.923731696289946,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
relative_humidity,240,556,4.775536047238125,0.3979755492596316,3.3911696188215443,-0.13630768217457265,0.8424230367947498,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
relative_humidity,480,556,4.520465813046006,0.35133710950096514,3.404742134698003,-0.32857291044605724,0.8758485538200518,20min,20,XGBOOST,SHT_TIME,2,test,1.611495399964042,0.044296200037933886
temperature,60,142,1.1745350901712557,0.24657178999263465,0.8600524976968251,0.35671661578898917,0.9077192206219697,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
temperature,120,142,1.6912989907662723,0.3634380268360816,1.2987428693507288,0.5302953872206203,0.8104905091730246,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
temperature,240,142,2.5345460392271577,0.5491390647974755,1.8891151021598465,1.1392500364452085,0.573540675146795,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
temperature,480,142,2.4006170259136397,0.4333027766432472,1.8392204368282188,1.130438989600708,0.658577797106451,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
relative_humidity,60,142,3.3969770553465652,0.27303362734345854,2.459808914878796,-0.4539801143106878,0.9123934932437486,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
relative_humidity,120,142,4.790223907946657,0.39455118548843143,3.5670353904230057,-0.9599893260288824,0.8249164763738277,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
relative_humidity,240,142,6.688582531881902,0.547237483963653,4.969435162785577,-2.3804827330334586,0.66716560025125,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
relative_humidity,480,142,6.082269105216824,0.44008972525366996,4.601431076085052,-2.2514260297121704,0.7566709606875481,30min,30,RANDOM_FOREST,SHT_TIME,2,validation,0.12592050002422184,0.02824380004312843
temperature,60,350,1.0883857438748836,0.253536843555884,0.8410240267179339,-0.1469386351079562,0.9251590330371665,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
temperature,120,350,1.2224962738979235,0.2886987361470954,0.9561499818101737,-0.13093126113375125,0.9040186896445307,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
temperature,240,350,1.5758490757266275,0.3744962369016243,1.172712659423254,-0.1575410418978114,0.8483290410718459,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
temperature,480,350,1.732858150679619,0.36346116405501977,1.3153269288061167,0.21894675391223725,0.8503352823261019,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
relative_humidity,60,350,2.5535681330479063,0.21422356005085122,1.7928636168893737,-0.30495929144395284,0.9516956216623735,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
relative_humidity,120,350,2.918245688954927,0.2484134649411318,2.0569038803857187,-0.38247628625103863,0.9346102155303235,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
relative_humidity,240,350,3.975216932938974,0.3344472010641228,2.7977697545610205,-0.3040275535844854,0.882997503734902,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
relative_humidity,480,350,4.741515833619016,0.36498945124553017,3.504506428112979,-1.0172483138738302,0.859346464342736,30min,30,RANDOM_FOREST,SHT_TIME,2,test,0.13628069998230785,0.038811700069345534
temperature,60,142,0.9721339935494971,0.20408144542300372,0.7793844465943379,0.208355761065762,0.9367833437181577,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
temperature,120,142,1.624258703713244,0.3490319461974134,1.270058961645503,0.4939083871124466,0.825216436064569,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
temperature,240,142,2.430608849710423,0.5266198561638452,1.7740609087765242,0.9982032128852707,0.6078001748251967,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
temperature,480,142,2.1175619962032752,0.38221235739169684,1.6456447688657208,0.7644031204271073,0.7343448347653341,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
relative_humidity,60,142,3.078458792986407,0.24743257230823196,2.390659540894362,-0.5344413812420011,0.9280521491091224,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
relative_humidity,120,142,4.639001915180347,0.3820956473623554,3.5880223028511926,-1.3455100300349963,0.8357963698713915,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
relative_humidity,240,142,6.2782314800780545,0.5136639314118847,4.607792295439316,-2.3044785706029467,0.7067522599692884,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
relative_humidity,480,142,5.595556280035995,0.40487304710183525,4.2627259880304535,-1.6240462743316115,0.7940559659746207,30min,30,EXTRA_TREES,SHT_TIME,2,validation,0.09283670003060251,0.02752489992417395
temperature,60,350,1.018598282729285,0.23728002218698158,0.7825827806766639,-0.17638683441558206,0.9344489609310935,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
temperature,120,350,1.1324798194917032,0.2674408908886743,0.8880497679924234,-0.15400065376340305,0.9176331362210418,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
temperature,240,350,1.499847195880508,0.35643459734601074,1.1190982014984032,-0.1968879201131214,0.8626061729276868,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
temperature,480,350,1.5874286566521159,0.3329578172193667,1.21693834908395,0.14374531890975895,0.8744022567723575,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
relative_humidity,60,350,2.3491862570744937,0.19707758594729885,1.6675000029633058,-0.33384618532260585,0.9591185303074634,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
relative_humidity,120,350,2.7901912405503344,0.23751292652871936,2.0380968379586704,-0.43157023094464886,0.9402229962749744,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
relative_humidity,240,350,3.9401990036592665,0.3315010351989053,2.7999627287543816,-0.33544577876984183,0.8850497886950615,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
relative_humidity,480,350,4.477558559203536,0.344670712656053,3.4105068256545072,-0.9276148057101623,0.8745707596032755,30min,30,EXTRA_TREES,SHT_TIME,2,test,0.10362309997435659,0.040241100010462105
temperature,60,142,1.3398179187712838,0.28126984477532535,1.0509785208774127,0.41782308278479185,0.8799199597187303,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
temperature,120,142,2.123439518338513,0.4562993727685364,1.5502033814381184,0.5780905982155063,0.7012760959893352,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
temperature,240,142,2.4681382796627798,0.5347510464233458,1.8880900770396327,0.9063504347483281,0.5955952745296076,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
temperature,480,142,2.7718493592304125,0.5003088834355998,2.103558919180414,0.9152698317559516,0.5448178272557176,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
relative_humidity,60,142,3.8810729064305263,0.3119430588909401,2.8746604473213386,-1.1937556434523742,0.88564511045077,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
relative_humidity,120,142,5.0598961391033725,0.41676298613509494,3.7916896702736747,-1.532040833672157,0.8046484527327259,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
relative_humidity,240,142,6.701664324377034,0.5483077925345119,5.104659247425392,-2.4354386040514524,0.665862385866706,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
relative_humidity,480,142,6.133503324446196,0.4437968373649873,4.391395351419842,-1.2079538971143249,0.7525543126760594,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,validation,0.10358599992468953,0.11005360004492104
temperature,60,350,0.7828994469838161,0.18237454480361323,0.531199718454404,-0.0018731494565680455,0.9612755129733184,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
temperature,120,350,1.1176221832726916,0.2639321842446162,0.7890491076225851,0.31343541647647744,0.9197801929204552,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
temperature,240,350,1.7470779968752574,0.4151883232229739,1.3041546927914407,0.5818074193269709,0.8135777358949404,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
temperature,480,350,1.8587515044276484,0.38986687122851427,1.4353012729542352,0.6458267299632517,0.8277988410702046,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
relative_humidity,60,350,2.22061491929704,0.1862914982989103,1.5674888395918896,-0.040012118446738326,0.963470973035774,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
relative_humidity,120,350,3.2734866756163616,0.27865308620388984,2.271677339822608,-0.6922992943096267,0.9177213124233968,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
relative_humidity,240,350,4.690755634275426,0.39464766809576884,3.5078112180312138,-0.7494918124053284,0.8370857482754346,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
relative_humidity,480,350,4.768177681004956,0.36704181031972916,3.508536660013912,-0.929192654189397,0.8577602093505567,30min,30,HIST_GRADIENT_BOOSTING,SHT_TIME,1,test,0.240356000023894,0.136664199992083
temperature,60,142,1.0252001501561718,0.21522169770838195,0.8054036926535615,0.17012219352901242,0.9296933210789936,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
temperature,120,142,2.030835439157933,0.43639996763785993,1.6206945023514296,0.8103755425415448,0.7267629094658185,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
temperature,240,142,2.471860354056763,0.5355574774055354,2.0206929106683558,0.6011538121653914,0.5943746302388837,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
temperature,480,142,2.288867944883033,0.4131324676871717,1.693547939400318,1.0878961761904435,0.6896244727906566,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
relative_humidity,60,142,3.3591042165915894,0.2699895801289536,2.5011623658372764,-0.18285277603937383,0.9143360506445752,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
relative_humidity,120,142,4.909576667677048,0.40438178500692606,3.667918527348581,-1.5711223122323625,0.8160830555386873,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
relative_humidity,240,142,7.046605011098186,0.5765296874753623,4.9895939047267825,-1.0524332387042792,0.6305804439526286,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
relative_humidity,480,142,6.01788768314361,0.4354313318380713,4.392271450715606,-2.272843699618364,0.7617950211067707,30min,30,XGBOOST,SHT_TIME,2,validation,0.40986090002115816,0.04458760004490614
temperature,60,350,0.7720870065734499,0.17985581279319518,0.5191110830190228,0.03649976735017736,0.9623377563647046,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
temperature,120,350,1.1657320896164638,0.2752935842375309,0.7555909918129847,0.139260253594846,0.9127251542677679,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
temperature,240,350,1.6121660606843726,0.38312686937257795,1.1480317279115015,0.21908404737200052,0.8412576745064546,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
temperature,480,350,1.879083398547986,0.3941314175801721,1.4593781979723044,0.6172369060282804,0.8240110034039274,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
relative_humidity,60,350,2.249750369870614,0.18873572520822204,1.5060839022681827,-0.12423814363025465,0.9625061307067423,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
relative_humidity,120,350,3.1859769419982307,0.27120388608121604,2.194889428482574,-0.3195164620743317,0.9220616051288815,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
relative_humidity,240,350,4.81051757898401,0.4047236080702369,3.3895873066597244,-0.7072132096893932,0.8286606668600398,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
relative_humidity,480,350,4.892257017669845,0.37659311217959474,3.668523753367314,-0.2791950281467569,0.8502610535662738,30min,30,XGBOOST,SHT_TIME,2,test,1.4161556999897584,0.032760299975052476
temperature,60,58,1.384849784457246,0.3212736682724311,1.1077053364529188,0.34595201109963186,0.8845688928454165,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
temperature,120,58,1.7908195193360184,0.4213596284854506,1.4514621680578348,0.4265438305966068,0.790028478827993,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
temperature,240,58,2.210030893112008,0.48920244820810804,1.7770082111202636,0.9912508915748269,0.6475946064570957,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
temperature,480,58,2.5108576567448484,0.4832988008521932,1.9935692281414314,1.034801351090959,0.6472291744823181,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
relative_humidity,60,58,4.269306221524122,0.3781374187856211,3.4729144506943395,-0.23008354176237503,0.866518369513188,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
relative_humidity,120,58,5.6880580641306695,0.5135929407570036,4.2145772219941575,-0.23147391294098613,0.7477727610783484,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
relative_humidity,240,58,6.166668679575743,0.5327883016332844,4.961894644278367,-1.6158223584251699,0.6751714599833735,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
relative_humidity,480,58,6.480667691016819,0.5004115017778293,4.974706714012043,-1.9488328324957374,0.7316292751197759,60min,60,RANDOM_FOREST,SHT_TIME,2,validation,0.12571270007174462,0.02872990001924336
temperature,60,211,1.130193039306111,0.26527448990814306,0.8972441495482174,-0.12917457271579955,0.9162067097738319,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
temperature,120,211,1.4287196287883697,0.345824786670834,1.097956208975903,-0.20689444479550675,0.8656711445520013,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
temperature,240,211,1.7235362477099754,0.4123164319375694,1.272145840787578,-0.31552507993958656,0.8184274733277431,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
temperature,480,211,1.9469065661513976,0.4077394453013921,1.4656953607130325,0.09322959672070515,0.8209749754648634,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
relative_humidity,60,211,2.3958437844387928,0.20774583430822552,1.6956050018315854,-0.4118405557634831,0.9534782060433442,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
relative_humidity,120,211,3.297602520509263,0.29412022859118436,2.292383716768225,-0.2577509975989891,0.9123565415252547,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
relative_humidity,240,211,4.672365425782729,0.41613699260426873,3.1719687666252887,0.07600870623636477,0.8408394547197953,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
relative_humidity,480,211,5.305568115054635,0.41596351290359634,4.012350734406999,-0.6979780868878421,0.8333499739354646,60min,60,RANDOM_FOREST,SHT_TIME,2,test,0.12361240002792329,0.027838399983011186
temperature,60,58,1.0543565843221017,0.24460198594399252,0.7733985033524923,-0.07932077346744124,0.933089765079306,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
temperature,120,58,1.56605416425957,0.3684748762874585,1.196211709770109,-0.09497772988504775,0.8394278164721263,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
temperature,240,58,2.3505163939505485,0.5202996836187775,1.874219622331686,0.4680104098248638,0.6013677538875414,60min,60,EXTRA_TREES,SHT_TIME,1,validation,0.07498119992669672,0.02839780005160719
